count,name,avg
1,andere Rauchwurst,
1,Nutella + etwas,
1,normales Brot,
2,Kräuterschmelzkäse oder Sahneschmelzkäse,
1,ein frischer Maiskolben,
1,Schweinemedaillons á 50 g,
1,Puderzucker oder bunte Schokostreusel,
2,Semmelbrösel oder gemahlene Nüsse,
1,Mascarpone oder Schmand oder Quark 20 %,
1,Vanilleextrakt oder echte Vanille,
1,Lavendelblüten oder Rosenblüten,
15,Schlagsahne oder Cremefine,3.7649999999999997
1,Bohnenkraut oder ½ TL getrocknetes Bohnenkraut,
2,Vanille oder Tonkabohne,
2,Chinakohl oder Spitzkohl,
3,Olivenöl oder Pflanzenöl,
1,Erdnussöl oder Olivenöl,
13,Silberzwiebel,3.29
1,Vanillezucker de Tahiti,
1,Schinken - Wurst,
1,Haferkleie oder Dinkel- oder Weizenkleie,
1,Zimtpulver oder Lebkuchengewürz,
2,Maggi Würzmischung Nr. 1 für gebratenes Fleisch,
1,Nelken,
1,Semmelbrösel bzw. Paniermehl nach Belieben,
2,Eiweiß - Pulver,
1,1 TL Trockenhefe,
4,Baguettebrötchen,
2,Mehl und Mehl ,
2,Sojawürfel,
2,Gewürzmischung für Köfte,
1,Rum und/oder Likör,
1,Würste nach Wahl,
1,Zucker - Blüten,
1,Petersilie oder TK,
1,ein Nussöl,
1,Wasser auflösen,
3,Dill - Samen,
1,Schlangenfleisch,
1,9 gehäufte EL Speisestärke mit 6 Teel. Vanillinzucker,
1,Butter oder Biskin,
1,Fruchtdicksaft,
8,Flusskrebse,
249,Erdnussbutter,3.69
1,Gewürzmischung für Steak,
1,Frischkäse nach Geschmack,
1,Butter-Vanille-Aroma und Bittermandel-Aroma,
1,3 - 4 EL Schmand,
1,Mehl - Mischung,
1,Cranberries oder Preiselbeeren,
1,Rumtopf - Flüssigkeit,
1,Weizen - Vollkornschrot Type 1700,
15,Espressopulver,3.33
1,Hähnchenschenkel von Masthähnchen,
31,Mehlschwitze,3.33
1,Kardamom bis 1 TL,
30,Ananasstücke,3.33
441,Staudensellerie,3.5
29,Campari,3.33
12,Wiener Boden,3.415
205,Kasseler,3.63
1,Mehl ca.,
1,ca. 150-200g Jagdwurst am Stück,
2,Wiener,
1,Flüssigsüßstoff nach Geschmack,
1,Margarine  der Kartoffeln,
1,Kandiszucker oder Rohrzucker,
1,Puderzucker oder Kakaopulver,
5,Vanille aus der Mühle,
1,Weißbrot - Krume,
1,Bandnudeln oder Nudeln nach Belieben,
2,Schulter,
1,Orangensaft oder - likör,
1,Baby-Spinat,
1,Rübenkraut oder Balsamicoessigreduktion,
1,Ahornsirup oder anderen Sirup,
1,Kuvertüre Callets,
1,Honig nach Belieben -,
22,Kotelett,3.55
1,Agavensirup oder Agavendicksaft,
1,Frischkäse oder Mascarpone,
2,Rumaroma oder,
1,Weinsteinpulver,
1,Koriander oder Majoran,
1,Schlagsahne oder 1 EL Ahornsirup,
1,Himbeergeist oder Grand Marnier,
1,weißen Balsamico,
2,Wasser für die Nudeln,
3,Erbsen mit Möhren,
1,Butter oder Papierförmchen für das Blech,
3,Früchte - Mix,
4,Lebensmittelfarbe nach Wahl,
1,Schabefleisch vom Rind,
2,Karpfen - Filet,
1,Zucker oder Mandelblättchen,
1,Aspik silber hell oder,
3,Zimt oder Zimtpulver,
1,Piri-Piri oder Chilischote,
1,Vanillezucker oder -extrakt,
1,Paprikapulver geräuchert und edelsüß,
1,Frischkäse oder ein veganes Ersatzprodukt,
8,Körner nach Wahl,
1,Speisestärke und Crème fraîche,
2,Rum oder Brandy,
2,Zwiebellauchgrün,
2,Butter  und ,
1,Hackfleisch vom Rind oder nach Wahl,
1,Sesam - Körner,
1,Preiselbeerkompott oder Johannisbeergelee,
2,Fischsauce ,
21,Aprikosenlikör,3.5
1,Zucchini oder 6 kleine,
1,Ciabatta oder anderes festes Weißbrot,
1,Spaghetti oder Tagliatelle,
9,Walnüsse oder Haselnüsse,
11,Gemüsebrühe oder Wasser,3.5
111,Palmfett,3.5
19,Rehrücken,3.71
1,vakuumverpackt,
1,Vanillepulver oder Vanillemark oder Vanilleextrakt,
1,Rosinen und evtl. Zuckerguss und bunte Zuckerstreusel,
1,Pudding ,
1,Chilischoten,
1,Tomatensugo oder stückige Tomaten mit Kräutern,
2,Orangensaft mit Fruchtfleisch,
3,Brioche,
5,Puderzucker oder Zuckerguss,
1,Puderzucker oder helle Glasur,
1,Rosinen oder gehackte Mandeln,
2,italienische Kräutermischung,
1,Backpulver /Weinsteinbackpulver),
1,Feta-Käse aus der Dose,
1,Gummibärchen oder Smarties oder M&Ms;,
329,Wirsing,3.54
2,Stabilisator,
1,Rosinen in,
1,Schmand à 250 g,
1,Gewürzmischung Oriental,
1,geröstete Mandelplättchen,
1,Zuckeraugen,
1,Apfelsaft oder Milch oder Wasser o. ä.,
118,Backpflaume,3.6
1,Koriandergrün mit Wurzeln,
1,Orangenlikör oder Orangenblütenwasser,
8,Thunfisch - Steaks,
1,scharfe Paprikapaste,
3,Fruchtmus,
1,2 EL Butter,
1,Scampi oder 12,
1,Essig oder 1 EL Essigessenz,
1,Mozzarella di Bufana,
1,Creme legere oder s Milcherzeugnis,
1,Natreen,
1,Pul Biber oder Chiliflocken,
5,Schweinegeschnetzeltes,
1,10 g Canderel Streusüße,
1,Mandarinen,
10,Thymian und Rosmarin,3.5
2,Kokosöl oder anderes Öl,
1,Brühe vom Gemüsekochen,
2,Schmelzkäse mit Gouda,
1,vergleichbar gute Qualität,
3,Margarine für die Auflaufform,
1,Mascarpone Cremissimo,
1,Fett und Grieß oder Paniermehl für die Form,
5,Gewürzkörner,
1,Kokosmilch oder 100 ml normale Milch,
1,Marzipan oder 1 Marzipandecke,
1,Rosinen in Rum eingelegt,
3,Heidelbeeren aus dem Glas,
1,Gans von ca. 5 kg,
1,Sojasauce und etwas Woksauce,
5,Fleisch - Käse,
338,Leinsamen,3.67
1,Zitronensäure oder Ascorbinsäure,
1,Rindssuppe,
1,Brennnesseln oder Rucola oder Sauerampfer,
1,Ouzo oder Metaxa,
1,Amaretto oder anderer Likör nach Belieben,
1,Kochschinken oder Rauchfleisch,
1,Fleischwurst oder Schinkenwurst,
1,Paniermehl oder Cornflakes,
1,fettreduzierte Sahnecreme,
1,Butter oder  Rapsöl,
1,Amaretto nach Geschmack,
2,Blüten vom Salbei,
1,iglo Chili,
1,Gewürzpaste aus Orleanssamen,
1,abger. Schale einer Bio-Zitrone,
4,Bohnenkerne,
1,Zucker oder entsprechende Menge an Süßstoff,
8,Tomatensauce mit Kräutern,
1,Gemüsebrühe oder Fischbouillon,
1,Putenmedaillon,
1,gemahlene Haferflocken,
5,Schweinsfüße,
1,Mohn für die Oberseite der Brötchen,
1,Schlagsahne oder Crème fraîche,
1,Marzipanrohmasse und,
1,Hähnchen oder 1,
1,Vanillepuddingpulver oder Mandelpudding,
2,Geflügel,
1,Apfelmus ohne Stücke,
1,750 g Erbsen TK aufgetaut,
1,Remoulade mit Kräutern und Gurkenstückchen,
3,Spanferkel,
1,Frischkäse oder,
11,Cognac oder Weinbrand,3.395
27,Ascorbinsäure,3.5
1,Maggi oder 1 TL Brühe,
134,Basilikumblätter,3.5
1,Pflaumenmus oder Zwetschgenmarmelade,
1,Zucker n. B.,
23,Kala Namak,3.5
5,Doppelkorn,
1,Nüsse oder Sonnenblumenkerne,
669,Saucenbinder,3.6
1,Vanillepaste oder Vanillearoma,
1,Pizzasauce pikant,
1,Rucola - Blätter,
1,Zuckerguss oder Puderzucker,
1,dicke Knacker,
1,Pfannkuchen vom Vortrag,
2,Sahne nach Belieben,
3,Wasser für den Reis,
1,scharfer geriebener Meerrettich,
1,Schafskäsetaler,
1,Kakaopulver und Puderzucker ,
1,Zimt und Zucker zur Deko,
3,Rinderbrühe oder Hühnerbrühe,
3,Sojamedaillon,
3,Getreide - Flocken,
1,Apfelgelee oder ein anderer fruchtiger Aufstrich,
1,Butter oder 1 Pck. Graham Cracker Crust,
1,Ketchup oder passierte Tomaten mit ca. 15 g brauner oder weißer Zucker),
1,türkischen Joghurt mit 10 % Fett,
1,Zuckerstreusel o. ä.,
1,Graved Lachs oder Räucherlachs,
1,Piment d'espelette,
33,Guarkernmehl,3.5
135,Sahne-Schmelzkäse,3.67
1,Kräuter für die 2. Fermentation,
1,Olivenöl + 50 ml,
1,Spanferkel - Keule ohne Knochen mit Schwarte,
1,Zuckerkleber oder Läuterzucker,
1,3 Tüten Trockenhefe,
1,Zitronensaft von 1-2 Zitronen,
1,Schokodekor - Tropfen,
1,Öl -Buttergemisch für die Zwiebelringe,
1,Frischkäse Balance natur,
1,Bacon oder Frühstücksspeck,
1,Chaat Masala,
3,Alsan,
1,Wasser oder 2 EL,
3,Hanfmehl,
4,Puderzucker für die Arbeitsfläche,
1,Toast,
5,Schweinelachs,
1,1 EL Zucker,
1,Kaffee oder löslicher Espresso,
1,Cremefine  oder 1 Becher Sahne,
1,Limquat,
1,Maisstärke oder dunklen Soßenbinder,
1,Petersilie oder Koriandergrün,
1,Peperoni in Fäden,
21,Salatherz,3.33
1,Palmfett oder Pflanzenöl ,
6,Schweinebäckchen,
1,Wasser zu gleichen Teilen,
7,Öl von den getrockneten Tomaten,
1,Mehl für eine Mehlschwitze,
1,Butter / Margarine zerlassen,
9,Fett und Grieß,
1,Gewürzmischung für Gebratenes,
1,etwas Hartkäse z.B. Parmesan,
1,Grillgewürz griechischer Art oder ähnlich,
1,Weizenmehl Typ 405),
1,Agavendicksaft oder Kokosblütenzucker,
1,halb & halb,
1,Lammgigot ca. 2 kg schwer,
1,Eierlikör oder Amarettosirup,
1,Champignons oder 1 Dose Champignons,
14,Haxe,3.58
1,Graubrot vom Vortag,
1,Hackfleisch von Reh oder Hirsch,
1,Soja - Drink  naturell,
1,besser Backsoda,
1,andere Nuss-Nougatcreme,
7,Ciabatta ,
2,Zuckermelone,
1,Olivenöl  der Hähnchen,
1,Samen ,
90,Maracujasaft,3.6
2,Orangensaft oder Zitronensaft,
4,Pulled Pork,
378,Likör,3.5
1,Kirschsaft oder Kirschnektar,
1,grob gerieben,
1,Kümmel und Sesam,
1,Zucker -Austauschstoff Sukrin,
1,Agavendicksaft oder Honig für Nicht-Veganer,
1,1 Vanillestange.,
2,Malzessig,
1,andere Sommerfrüchte,
6,Mungobohnen,
9,Fett für das Backblech,
1,Früchte oder Nutella,
1,Trockenerbsen,
1,Kasseler - Braten,
1,Brötchenteig aus dem Kühlregal,
1,Thymian ggf. getrockneter,
1,Olivenöl mit Limone,
2,Rum oder Wasser,
1,Schnittlauch oder Dill,
2,2,
1,Brombeeren passiert,
1,Mixed Pickles oder anderes Essiggemüse,
1,Spargel weiß,
3,Überraschungsei,
1,Backpulver und evt. etwas Milch,
6,Blutorangensaft,
1,Zitronenabrieb einer Bio-Zitrone,
8,Mehl oder Semmelbrösel,
27,Lammfilet,3.4
36,Champagner,3.5
1,Würstchen oder 6 normale,
1,Sesam zur Dekoration,
1,Studentenfutter oder selbst gemacht aus Nüssen und Trockenfrüchten,
1,Milch oder Sojadrink,
6,anderer Käse,
1,Sardellenpaste oder Krabbenpaste,
31,Sellerieblätter,3.33
1,Kürbiskernöl oder Nussöl,
1,Olivenöl für die getrockeneten Tomaten,
1,Sauce Hollandaise light,
1,Calvados oder Obstschnaps,
1,Mini Smarties,
1,Gemüsebrühe oder Fleischfond,
1,Quark oder Schichtkäse,
4,andere Trockenfrüchte,
1,Sahne oder Milch ,
1,Roggenvollkorn,
5,WanTan - Blätter,
2,Apfelmus oder Apfelkompott,
1,Süßstoff für 90 g Zucker,
2,Ziegenfrischkäsetaler,
2,Aroma nach Wahl,
1,Gemüsebrühwürfel für 1 l Flüssigkeit - aber nur in 1/2 l Wasser auflösen!,
2,saure Sahne oder Schmand bzw. Crème fraiche,
3,Hackfleisch vom Rind oder Tatar,
3,Blätterteig à 275 g,
1,Fett und Panirmehl für die Form,
1,Suppe oder Wasser,
16,Frittieröl,3.33
1,Paprikacreme,
1,Zimt und fake-Puderzucker ,
3,Citroback,
1,Eigelb oder große,
2,Eiswürfel oder Crushed Ice,
5,Quicheteig,
12,Rösti,3.71
1,Calciumhydroxid in Lebensmittelqualität,
3,saure Sahne oder Crème fraiche,
1,weitere Zwiebelringe,
1,Zucker - Lösung,
1,Amarantflocken,
1,Himbeerbrand,
2088,Oregano,3.6
71,Kalbsschnitzel,3.5
2,Kamutschrot,
2,Yufkateig,
1,Zartbitterkuvertüre oder Puderzucker,
46,Schwarzwurzel,3.5
1,Harzer Käse mit Kümmel,
1,Pflanzencreme  mit Buttergeschmack,
1,Weizenmehl mind. Type 550 oder Dinkel- oder Roggenmehl,
1,Pinienkerne und Kürbiskerne,
1,1/2 Pkt. Schafskäse,
1,Rohrzucker oder nach Bedarf,
1,Croûtons mit Pinienkernen,
1,Maiskörner +,
1,Cassis - Likör,
348,Aprikosenkonfitüre,3.6
2,Öl oder vegane Margarine,
1,Butter  der Zanderfilets,
1,Kokosflocken oder Kokosmehl,
2,Holzspieße oder Metallspieße,
1,andere Kekse,
1,Amaretto oder Milch,
1,Rapsöl für die Fleischpfanne,
23,Rauchfleisch,3.8
1,Marzipan - Rosen,
1,Linguine oder Bavette,
21,Lemon Curd,3.55
1,Zucker oder Sirup,
1,1 EL Olivenöl,
60,Forellenfilet,3.5
1,saure Sahne oder Naturjoghurt,
1,Apfelpektin,
1,Zitronengras -Streifen ,
141,Kirschsaft,3.5
2,Kreuzkümmel - Samen,
1,Zuckerstreusel oder Zuckerperlen/Schokostreusel,
51,Beifuß,3.67
1,Zucker oder entsprechend Flüssigsüßstoff,
1,Vollkornkekse aus Hafer,
42,Pflanzenöl ,3.5
67,Sahne oder Cremefine,3.67
1,anderer gelber Sprudel,
1,Soßenbinder ,
37,Weizenschrot,3.4
1,Salsa Verde oder Pesto Verde,
4,vegane Margarine,
1,Gabelspaghetti oder Nudeln nach Wahl,
8,Wildpreiselbeeren,
1,Calciumhydroxid z. B. Mrs. Wages Pickling Lime,
4,Rote Bete aus dem Glas,
1,Tofu - Schnitten,
1,Quellwasser,
1,Safran - Fäden oder ein Döschen gemahlen,
1,1/2 Fl. Rumaroma,
2,Sojasauce ,
10,Räucherspäne,2.67
278,Kiwi,3.33
1,Crème fraîche oder Doppelrahm,
1,Tilsiter oder Bergkäse,
1,Brunch legère mit Kräutern,
13,Likör 43,3.775
1,Bulgur oder Couscous,
1,Gelatine-Fix,
18,Creme légère,3.76
1,3 - 4 größere Gewürzgurken,
1,1 mittelgroße Dose,
1,Butaris,
1,Blüten vom Mohn,
1,Gouda oder anderer Käse ,
1,Margarine / Öl,
1,Brühe aus Spargelschalen,
1,Vanillearoma oder Zitronensaft,
3,Müsli nach Wahl,
22,Mus,3.6
1,Kräuter z. B. Petersilie oder Schnittlauch,
1,Fett und Kokosraspel für die Gläser,
1,Keriminüsse,
2,brauner Rum,
1,Joghurt mit Früchten,
1,Kloßteig Thüringer Art,
1,Weizenmehl W700,
1,Zitronenmelisse zur Dekoration,
1,Mandeln ,
1,Leberkäse - Aufschnitt,
55,Schokotropfen,3.55
1,Aprikosenkonfitüre für die Füllung,
9,Balsamico de Modena,
19,Hagebutten,3.615
4,KNORR Natürlich Lecker! Lasagne,
1,Fertigmischung für Dressing mit Käutern,
1,Mandellikör,
9,Zitronensaft ,
1,1 Pck. geriebener,
2,Apfelsaft oder,
1,Knochen und abgeschnittene Reste vom Rehrücken,
1,Toastbrot oder 12 Scheiben,
2,Hühnermägen,
2,Butterschmalz oder Butter ,
1,Sauerkirschen bzw. Schattenmorellen,
1,Rosen-,
1,Wild - Knochen und Parüren,
2,Fondant ,
1,Kräuter z. B. Petersilie und Schnittlauch,
1,Backpulver oder Weinsteinpulver,
1,Paprika - Creme,
1,Amaretto und Milch  nach Bedarf,
1,Gruyère AOP,
1,Eiweißpulver oder Sojamehl,
31,Tzatziki,3.5
1,Heidelbeeren oder Waldbeeren,
5,Appenzeller,
1,Puderzucker oder weiße Kuvertüre,
1,Kokosblütenzucker oder braunen Zucker,
1,Kürbiskerne und Kürbiskerne,
7,Paniermehl ,
1,Margarine Halbfett-,
1,Spaghetti oder Spirelli,
1,Sherry Medium oder weißer Portwein,
31,Lamm,3.75
1,Semmelbrösel und Zucker,
1,Weißkohl für den Igelkörper,
1,Kokosraspel und etwas,
3,Leinsamen oder Sesam,
264,Tortenboden,3.67
1,Sahne - Ersatz nach Wahl,
45,Speisestärke ,3.5
1,Kartoffelknödel,
1,siehe *,
1,Chiasamen n.B.,
2,Gemüsebrühe nach Bedarf,
1,Nüsse z.B. Mandeln,
1,Zucker oder weniger nach Geschmack,
1,Gewürzmischung für Salsa oder Ähnliches,
2,FUCHS Rosmarin,
51,Rohschinken,3.33
1,Grieß oder Schrot,
1,Margarine und Mehl für die Form,
1,2 TL Ei-Ersatzpulver,
3,Rum oder Rum-Aroma,
1,Chiliflocken oder nach Wunsch auch etwas Kekik,
1,Endiviensalat -Salat,
3,Teig - Blätter für Frühlingsrollen,
1,Penne rigate oder  Teigwaren,
1,Gemüsebrühe oder 1 Brühwürfel,
12,Hühnerbouillon,3.33
16,Meerrettich aus dem Glas,3.45
7,Olivenpaste,
4,Ananas in Ringen,
3,Cognac oder Sherry,
1,Honig 1,
1,Frischkäse mit Meerettich,
36,Anispulver,3.33
1,weißer Käse,
1,Papierförmchen für Minimuffins,
1,Salatkernmischung oder Pinienkerne,
3,Backmischung für Bauernbrot,
1,Schokostreusel oder andere Alternativen,
1,Kakaopulver oder s ,
1,Rosinen oder gehobelte Nüsse,
16,Fischbrühe,3.81
2,Kakaopulver oder Kokosraspel,
3,Brezellauge,
1,ein halber TL,
1,Traubensaft oder Johannisbeersaft,
1,Spitzkohl oder Chinakohl,
1,Salami in dicken Scheiben,
1,Mandelglasur,
1,Schinkenwürfel oder Speckwürfel,
2,Philadelphia,
1,Apfel für die Füllung,
1,Thymian und Basilikum,
1,Kochbananenmehl,
1,Milch oder auch Apfelsaft ,
1,Mungobohnensprossen,
7,Möhrengrün,
1,Minze und Puderzucker,
1,Butter oder Butterschmalz für die Pfanne,
1,Gelatine oder für Vegetarier Agar-Agar,
1,Marzipan - Brote,
127,Tomatensaft,3.6100000000000003
100,Leberkäse,3.5
2,Margarine oder Alsan,
1,Kakaopulver oder Zimt,
1,Körner und Kerne,
7,Vanille - Essenz,
1,Brunnenkresse oder Blattsalat,
1,Butter oder Sonnenblumenöl,
1,Rinderbrühe oder Rinderfond,
118,Schweinebauch,3.5
1,Spanferkel - Keule,
1,Butter und Paniermehl fürs Backblech,
1,Champignons für die Füllung,
1,Cocktailtomaten ,
1,Kräuter n. B.,
1,frische Chilis,
1,Fleisch vom Huhn,
2,Zum Servieren,
1,Mandeln für Auge,
1,Pistazien oder Nüsse oder Mandeln,
1,Kidneybohnen oder weiße Bohnen,
4,Dinkel wie Reis,
1,Blätterteig - Rolle,
1,Zucker - Ersatz Steviosid aus der Apoteke,
1,Leber vom Rind oder vom Schwein,
1,Blätter Achersenf,
1,Flusskrebse à 100 g,
1,Salsiccia oder grobe Schweinsbratwurst oder Hack,
1,Entrecôte oder Rinderfilet,
1,Zitronensaft und 1 EL Orangenblütenwasser,
1,Pinienkerne ,
2,Einlegegurken,
1,Algenflocken,
2,Butter oder,
2,Petersilie oder Kräuter nach Geschmack,
3,Magen,
8,Wildkräuter,
1,Orangen,
1,Schnitzel von Huhn,
1,Balkankäse,
1,Petersilie oder 1 EL gehackter Thymian,
1,Milch oder flüssige Butter ,
7,Pesto Verde,
3,Heu,
1,Spanferkelschulter ohne Knochen,
1,Zucchini ohne Schale,
1,Martini rosso,
1,verquirltes Ei ,
1875,Currypulver,3.6
1,Rosinen nach Geschmack,
1,Rapsöl oder s,
2,Olivenöl oder Butter ,
4,Miso,
1,Frischkäse in Scheiben,
1,Gorgonzola dolce,
1,Margarine oder Butter oder Butterschmalz,
1,Hackfleisch oder vegetarisches Hack,
53,Kuchen,3.33
1,Puderzucker und Beeren,
4,Hirn,
1,Blätterteig ,
1,Gelierfix 3 ,
9,Petersilie - Wurzel,
1,ein anderes Molkereiprodukt,
12,Gartenkräuter,3.365
2,Ghee oder Butterschmalz oder Öl,
1,Rapsöl oder Oliven-,
1,Zuckerdekor Schneeflocken,
4,Mandelpuddingpulver,
1,Kohlrabi -Blätter,
3,Rohkakao,
4,Kefirknolle,
4,Schmand oder Joghurt,
1,Marzipan - Karotten oder Zuckerblüten,
1,Skyr natur,
1,Amaretto für die Gelatine,
1,1 Würfel Frischefe,
1,Pflanzenöl oder Rapsöl,
192,Bratwürste,3.4
1,Whiskey oder Weinbrand,
25,Curryblätter,3.5
2,Butter für Flöckchen,
1,Pizzagewürz oder Pastagewürz,
1,Rindfleisch vom Nacken,
1,Petersilie und Dill,
1,Vanillezucker gemischt,
35,Seelachsfilet,3.33
1,Schnitzel von Pute,
1,Tomatensauce oder Sugo/Tomatenpüree,
2,Marzipan oder Fondant,
4,Cima di Rapa,
1,Brühe vom gekochten Kalbfleisch,
1,Yuzu,
297,Estragon,3.5
1,andere weiße Bohnen aus der Dose,
1,Tonic water oder Mineralwasser,
2,Zucker oder Zimtzucker,
1,Rindfleisch aus der Wade,
1,Hackfleisch von Rind und Lamm,
3,Honigsenf,
4,Soja - Schnetzel,
3,Magerquark oder Schichtkäse,
1,Nüsse und,
1,Austernsauce ,
1,Vanillezucker oder selbst gemacht,
46,Katenschinken,3.5
18,Flohsamen,3.75
11,Tafelspitz,3.33
2,Putenflügel,
1,Cremefine der Sahne ,
1,Crème fraîche oder Quark,
7,passierte Tomaten,
1,Penne oder Rigationi,
1,Frischkäse oder Sahnefrischkäse,
1,Cremefine oder Sahne nach Belieben,
1,Rohrzucker / anderen,
2,Ananaskonfitüre,
1,Grand Marnier oder Orangensaft,
1,-chips,
1,Mozzarella und Edamer,
1,HENGLEIN Kartoffel-Gnocchi,
34,Haferkleie,3.55
2,Vanilleextrakt oder Mark einer Vanilleschote,
1,Roastbeef oder Entrecôte,
1,dicke saure Sahne,
1,Feta-Käse für Schanklisch und,
1,Gouda ,
3,Mehl und Mehl,
1,Brötchen oder Baguette,
1,Amaretto oder Apfelsaft ,
1,Bratwürste je 100 g,
1,Gelatinefix je 15 g,
2,Zitronensaft nach Bedarf,
1,Corned Beef aus der Dose,
3,Mehl für die Arbeitsfläche und,
1,Entenstopfleber,
12,Vollrohrzucker,3.75
1,Mangochutney oder Tamarindenchutney,
2,Leber - Pastete,
10,Weizenbier,4.0
1,Zitronensaft nach Belieben,
215,Steak,3.57
1,Hackfleisch v. Schwein,
1,Sultaninen klein geschnitten,
1,selber gebackene Hamburgerbrötchen,
240,Sojamilch,3.6
1,Zucchini oder 2 kleinere,
935,Limette,3.5
1,Schmand o. saure Sahne,
1,Butter in Wasser geschmolzen  oder Tauchen,
52,Fondant,3.33
1,Schweinefleisch oder Hühnerfleisch,
1,Fischbrühe oder Gemüsebrühe,
1,Hibiskusblüte,
1,Butter à 250 g,
1,Mozzarella ca. 0,
1,Saaten -Mischung aus Sesam,
1,Marzipan - Eier,
3,Johannisbeersirup,
1,Pepino,
1,Rosinen oder alternativ Korinthen,
1,Rosinen oder Menge nach Wunsch,
2,Kirschwasser oder Rum,
1,Kräuter wie z. B. Koriander,
1,Vanillezucker oder etwas geriebene Vanille,
1,Sahne oder Milch oder Wasser,
1,1 Becher durch Schmand ersetzen,
1,Butter oder Halbfettmargarine,
2,Butterschmalz oder Pflanzenöl ,
54,Bonbon,3.45
3,Balsamico - Reduktion,
1,Peperoni rote,
1,Kräuteressig oder Weinbrandessig,
8,Thai-Chilischote,
1,Rapsöl für die Form,
1,Gewürzmischung z. B. Ras el Hanout,
2,Flomen,
17,Rispentomate,3.4
11,Feta-Käse oder Schafskäse,4.0
4,Dip,
3,Mehl Type 00,
1,Apfel - Schnitze,
1,Gelee - Bananen,
1,Salatkräuter nach Wunsch,
1,Apfelchips,
1,Amaretto oder Orangenlikör,
1,Kaffeelikör oder Kaffee,
1,Kürbiskerne und Sonnenblumenkerne ,
1,Schokodrops,
1,Chilipulver nach Geschmack,
1,Butter für die Forrm,
1,Puderzucker und/oder Orangenspalten,
1,Honig oder Backmalz,
2,Naturjoghurt 1,
2,Schnittlauch - Röllchen,
1,Champignons oder ca. 250 g frisch,
1,Seezungenfilet,
44,Agar-Agar,3.33
8,Gelatine - Fix,
1,Parmesan oder geriebener Emmentaler,
1,Ghee oder neutrales Pflanzenöl,
1,Sahne oder Rama cremefine ,
1,Lammkoteletts,
1,Fenchel - Samen,
1,Semmelbrösel und Margarine für die Form,
1,Süßigkeiten und Zuckerstreusel ,
1,Orangensaft von Blutorangen,
10,Mixed Pickles,3.5
1,Reineclauden,
3,Rosen,
1,Tomatenmark und 2 EL Öl,
3,Dinkelmilch,
1,Semmelbrösel oder Toastbrot,
1,Erdbeeren oder andere sommerliche Früchte,
1,ca. 250 g frisch,
1,Vanillezucker oder Vanillesirup,
1,Batida de Coco oder Ananassaft,
1,Rosinen /Sultaninen,
1,Kaninchen ca,
1,Creme légère oder Crème fraîche,
1,Süßigkeiten  der Hörnchen,
7,Schokopuddingpulver,
1,Muskat und,
1,Sahne oder Kochcreme,
1,Schnittlauch oder ein Bd. Lauchzwiebeln,
1,Himbeeren oder TK,
1,Knödelteig aus dem Kühlregal,
1,Fett für die Form und für die Pfanne,
1,Eiscreme nach Geschmack,
1,Maggi für Ungar. Gulasch oder Gustin,
1,Blüten -Blätter,
24,Cassis,3.42
1,Körner und Ölsaaten,
1,Balsamico Bianco oder andere Sorte,
1,Tamarindenchutney,
24,Butter oder Magarine,3.585
1,Flocken ,
1,Strudelblätter oder Filo- oder Yufkateig,
1,Yamswurzel,
3459,Senf,3.6
1,Nussmus oder Nutella,
3,Ciabatta vom Vortag,
1,Salami oder andere Wurst,
1,Erbsen - Möhren - Gemüse,
1,Zitronenguss,
1,Nüsse und Mandeln,
51,Lebkuchen,3.5
1,Kasseler und 1 kg TK-Rösti,
2,Gemüsefond oder Brühe,
1,Brokkoli oder 1 kleiner Blumenkohl,
1,Beeren aller Art oder auch TK Kirschen 300 – 500 g ca,
1,Krustentierfond oder Fischfond,
1,Bratkartoffelgewürz,
6,Pektin,
1,Wild -,
6,Popcorn,
1,Basilikum . gehackt,
1,Puderzucker - Vanillegemisch,
2,Kasseler Rippchen,
1,Trüffel Marc de Champagne,
2,Sahne oder 1/2 Milch,
1,Butter für die Form oder Papierförmchen,
126,Bambussprosse,3.5
1,Kokosflocken oder gemahlene Nüsse,
1,Pilze oder 500 g frische Pilze,
1,rote Konfitüre,
1,Aprikosenkonfitüre oder,
1,4 große,
1,laktosefreie Sahne,
1,Walnussöl oder Traubenkernöl,
1,Löwenzahn ,
4,Senfgurke,
1,Kartoffelstärke oder Mehl,
3,1 Päckchen Vanillezucker,
3,Natriumascorbat,
2,Blüten vom Löwenzahn,
1,Diätzucker,
5365,Zitrone,3.6
1,ganz fein gemahlenes Paniermehl,
1,Apfelkraut oder Zucker,
1,Zitronenmelisse und Orangengebäck,
1,Puddingpulver ohne Kochen,
1,Hühnerschenkel mit Haut,
1,Wasser oder Mandarinensaft,
1,getrocknete Beeren,
1,Sauerteig -Herstellung,
1,Klebreismehl,
1,andere Kräuter aus der Mischung,
1,Zitronenschale in Zucker gerieben  -,
1,Butterschmalz oder Bratöl,
1,Balsamico Rosso und Bianco,
1,Sud vom Marinieren,
1,Butter oder etwas Trennfett  ausfetten,
2,Tapioka - Mehl oder andere Speisestärke,
1,Fischbouillon,
12,Milch bei Bedarf,3.67
1,Sardellenpaste a. d. Tube,
